"","Object.Number","Is.Highlight","Is.Public.Domain","Object.ID","Department","Object.Name","Title","Culture","Period","Dynasty","Reign","Portfolio","Artist.Role","Artist.Prefix","Artist.Display.Name","Artist.Display.Bio","Artist.Suffix","Artist.Alpha.Sort","Artist.Nationality","Artist.Begin.Date","Artist.End.Date","Object.Date","Object.Begin.Date","Object.End.Date","Medium","Dimensions","Credit.Line","Geography.Type","City","State","County","Country","Region","Subregion","Locale","Locus","Excavation","River","Classification","Rights.and.Reproduction","Link.Resource","Metadata.Date","Repository"
"256116","28.97.27","False","True",382930,"Drawings and Prints","Print","Windmill and  Lock (Liber Studiorum, part VI, plate 27)","","","","","","Artist|Engraver|Publisher","Designed and etched by","Joseph Mallord William Turner|William Say|Joseph Mallord William Turner","British, London 1775–1851 London|British, Lakenham, near Norwich 1768–1834 London|British, London 1775–1851 London","","Turner, Joseph Mallord William|Say, William|Turner, Joseph Mallord William","British|British|British","1775      |1768      |1775      ","1851      |1834      |1851      ","June 1, 1811",1811,1811,"Etching and mezzotint; first state of three","plate: 7 x 10 1/4 in. (17.8 x 26 cm)
sheet: 8 7/16 x 11 5/8 in. (21.4 x 29.5 cm)","Harris Brisbane Dick Fund, 1928","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/382930","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"179190","D.1994.262.296","False","False",280985,"Photographs","Polaroid","[Melinda Blauvelt]","","","","","","Artist","","Walker Evans","American, St. Louis, Missouri 1903–1975 New Haven, Connecticut","","Evans, Walker","American","1903      ","1975      ","March 17, 1974",1974,1974,"Instant color print","7.9 x 7.9 cm (3 1/8 x 3 1/8 in.)","Walker Evans Archive, 1994","","","","","","","","","","","","Photographs","© Walker Evans Archive, The Metropolitan Museum of Art","http://www.metmuseum.org/art/collection/search/280985","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"151484","17.194.34","False","False",249279,"Greek and Roman Art","Intaglio","Glass ring stone","Italic","Hellenistic","","","","","","","","","","","","","3rd–1st century B.C.",-299,-1,"Glass, purple paste","Other: 11/16 x 7/16 x 1/8 in. (1.8 x 1.1 x 0.4 cm)","Gift of J. Pierpont Morgan, 1917","","","","","","","","","","","","Gems","","http://www.metmuseum.org/art/collection/search/249279","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"96382","2009.300.5446","False","False",169661,"Costume Institute","Handkerchief","Handkerchief","French","","","","","","","","","","","","","","1900–1915",1900,1915,"Cotton","","Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum, 2009; Gift of Helen Ives, 1965","","","","","","","","","","","","","","http://www.metmuseum.org/art/collection/search/169661","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"304212","19.30.4","False","False",432229,"Drawings and Prints","Print","Spring","","","","","","Artist|Artist","Engraved by|After","Timothy Cole|Botticelli (Alessandro di Mariano Filipepi)","American, London 1852–1931 Poughkeepsie, New York|Italian, Florence 1444/45–1510 Florence","","Cole, Timothy|Botticelli (Alessandro di Mariano Filipepi)","American|Italian","1852      |1444      ","1852      |1510      ","late 19th century",1880,1919,"Intaglio engraving in wood","Image: 4 15/16 × 7 5/8 in. (12.6 × 19.4 cm)
Sheet: 9 15/16 × 13 1/4 in. (25.2 × 33.7 cm)","Rogers Fund, 1919","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/432229","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"328003","1989.298.4","False","True",466170,"Medieval Art","Plaque","Tinned-Copper Plaque with a Personification","Byzantine","","","","","","","","","","","","","","350–400",350,400,"Tinned copper","Overall: 2 1/4 x 2 5/16 x 1/8 in. (5.7 x 5.8 x 0.3 cm)","Purchase, Alastair B. Martin and William K. Simpson Gifts, Gift and Bequest of George Blumenthal, by exchange, Rogers Fund, and funds from various donors, 1989","Made in","probably Rome","","","Italy","","","","","","","Metalwork-Copper","","http://www.metmuseum.org/art/collection/search/466170","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"315960","33.80.15","False","True",448949,"Islamic Art","Joined fragments","Joined Fragments","","","","","","","","","","","","","","","first half 17th century",1600,1650,"Silk, metal thread; brocaded","H. 13 3/4 in. (34.9 cm)
W. 13 1/8 in. (33.4 cm)","Gift of George D. Pratt, 1933","Attributed to","","","","Iran","","","","","","","Textiles-Brocades","","http://www.metmuseum.org/art/collection/search/448949","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"129125","09.68.340","False","False",218284,"European Sculpture and Decorative Arts","Fragment","Fragment of lace","Belgian, Brussels","","","","","","","","","","","","","","19th century",1800,1899,"","3 x 4in. (7.6 x 10.2cm)","Purchase by subscription, 1909","","","","","","","","","","","","Textiles-Laces","","http://www.metmuseum.org/art/collection/search/218284","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"192589","1974.83.22","False","False",309935,"Arts of Africa, Oceania, and the Americas","Hat","Prestige Cap (Laket mishiing)","Kuba","","","","","","","","","","","","","","19th–20th century",1800,2000,"Raffia palm fiber, beads, wood","Diameter: 6-7/8 in.","Gift of Lilly Daché, 1974","","","","","Democratic Republic of the Congo","","","","","","Sankuru River","Beads-Costumes","","http://www.metmuseum.org/art/collection/search/309935","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"218916","52.570.216","False","True",344578,"Drawings and Prints","Drawing Ornament & Architecture","Six Designs for the Decoration of Rectangular Reliefs","","","","","","Artist","","Giuseppe Bernardino Bison","Italian, Palmanova 1762–1844 Milan","(?)","Bison, Giuseppe Bernardino","Italian","1762      ","1844      ","1762–1844",1762,1844,"Pen and brown ink, brush and grey wash over traces of black chalk","4 5/16 x 5 7/8 in. (10.9 x 15 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1952","","","","","","","","","","","","Drawings|Ornament & Architecture","","http://www.metmuseum.org/art/collection/search/344578","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"269404","49.97.461","False","False",396678,"Drawings and Prints","Print","The River God Po and a Putti","","","","","","Artist","","Giovanni Battista Scultori","Italian, 1503–1575","","Scultori, Giovanni Battista","Italian","1503      ","1575      ","1538",1538,1538,"Engraving","sheet: 4 5/16 x 5 1/8 in. (11 x 13 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/396678","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"253132","23.112.1742","False","False",379809,"Drawings and Prints","Drawing","Design for Phaeton, no. 490","","","","","","Manufacturer","","Brewster & Co.","American, New York","","Brewster & Co.","American","","","1850–74",1850,1874,"Pen and black ink, watercolor and gouache","sheet: 6 1/2 x 10 1/8 in. (16.5 x 25.7 cm)","Gift of William Brewster, 1923","","","","","","","","","","","","Drawings","","http://www.metmuseum.org/art/collection/search/379809","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"196720","1985.412.1","False","False",314332,"Arts of Africa, Oceania, and the Americas","Male figure","Figure: Seated Male","Kongo peoples","","","","","","","","","","","","","","19th–20th century",1800,2000,"Wood, pigment","H x W x D: 18 x 7 1/2 x 7 5/8in. (45.7 x 19.1 x 19.4cm)","Gift of Drs. John and Nicole Dintenfass, 1985","","","","","Democratic Republic of the Congo","","","","","","","Wood-Sculpture","","http://www.metmuseum.org/art/collection/search/314332","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"93412","2009.300.3135","False","False",158039,"Costume Institute","Evening belt","Evening belt","French","","","","","Designer","","Elsa Schiaparelli","Italian, 1890–1973","","Schiaparelli Elsa","Italian","1890      ","1973      ","ca. 1938",1936,1940,"plastic, metal","","Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum, 2009; Gift of Millicent Huttleston Rogers, 1951","","","","","","","","","","","","","","http://www.metmuseum.org/art/collection/search/158039","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"381275","30.3.26.57","False","False",625725,"Egyptian Art","Shabti, worker, Nany","Worker Shabti of Nany","","Third Intermediate Period","Dynasty 21","reign of Psusennes I","","","","","","","","","","","ca. 1050 B.C.",-1050,-1050,"Faience","H 8.6 × W 3.4 × D 2 cm (3 3/8 × 1 5/16 × 13/16 in.)","Rogers Fund, 1930","From","","","","Egypt","Upper Egypt, Thebes","Deir el-Bahri","Tomb of Meritamun (TT 358, MMA 65)","first corridor","MMA excavations, 1928–29","","","","http://www.metmuseum.org/art/collection/search/625725","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"239684","21.19.27","False","True",365890,"Drawings and Prints","Print","Plate 27 from the 'Tauromaquia': The celebrated picador, Fernando del Toro, draws the fierce beast on with his pike","","","","","La Tauromaquia","Artist","","Goya (Francisco de Goya y Lucientes)","Spanish, Fuendetodos 1746–1828 Bordeaux","","Goya (Francisco de Goya y Lucientes)","Spanish","1746      ","1828      ","1816",1816,1816,"Etching, burnished aquatint, drypoint and burin","Plate: 9 5/8 × 13 3/4 in. (24.4 × 34.9 cm)
Sheet: 12 1/16 × 17 3/16 in. (30.6 × 43.7 cm)","Rogers Fund, 1921","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/365890","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"332194","2002.212","False","True",473637,"Medieval Art","Ingot","Lead Ingot with Monograms","Byzantine","","","","","","","","","","","","","","6th century",500,600,"Lead","1/4 × 1 7/16 × 1 7/16 in., 2.8oz. (0.7 × 3.7 × 3.6 cm, 80g)","Purchase, Christopher C. Grisanti and Suzanne P. Fawbush, and Alastair B. Martin Gifts, 2002","","","","","","","","","","","","Metalwork-Lead","","http://www.metmuseum.org/art/collection/search/473637","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"257728","68.542.29","False","True",384619,"Drawings and Prints","Print","Panurge sortant de chez Rominagrobis","","","","","","Artist|Publisher","Published by","Félix Bracquemond|Alfred Cadart","French, Paris 1833–1914 Sèvres|French, 1825–1875","","Bracquemond, Félix|Cadart, Alfred","French|French","1833      |1825      ","1914      |1875      ","1850–1914",1850,1914,"Etching; third state of three","sheet: 15 1/16 x 11 in. (38.3 x 28 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1968","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/384619","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"311082","90.5.515","False","True",444001,"Islamic Art","Fragment","Fragment of Shoulder Band","","","","","","","","","","","","","","","3rd–4th century",200,399,"Wool, linen; plain weave, tapestry weave","20 7/8 in. high 3 1/8 in. wide (53 cm high 8 cm wide)","Gift of George F. Baker, 1890","Attributed to","","","","Egypt","","","","","","","Textiles","","http://www.metmuseum.org/art/collection/search/444001","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"220218","45.91.1","False","False",345894,"Drawings and Prints","Book","Bentley's Catalogue of Novelties in Art Needlework 1884-1885","","","","","","Author","","Charles E. Bentley","New York, NY","","Bentley, Charles E.","American","1800      ","1900      ","1884",1884,1884,"Illustrations: commercial process","11 5/8 x 8 7/8 in. (29.5 x 22.5 cm)","Gift of Bella C. Landauer, 1925","","New York","","","","","","","","","","Books","","http://www.metmuseum.org/art/collection/search/345894","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"78762","36.90.1216a, b","False","False",102540,"Costume Institute","Suspenders","Suspenders","European","","","","","","","","","","","","","","19th century",1800,1899,"silk, linen","","Gift of The United Piece Dye Works, 1936","","","","","","","","","","","","","","http://www.metmuseum.org/art/collection/search/102540","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"31307","JP534","False","True",36985,"Asian Art","Print","","Japan","Edo period (1615–1868)","","","","Artist","","Kuwagata Keisai","Japanese, 1764–1824","","Kuwagata Keisai","Japanese","1764      ","1824      ","1789",1789,1789,"Polychrome woodblock print; ink and color on paper","10 x 14 7/8 in. (25.4 x 37.8 cm)","Rogers Fund, 1918","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/36985","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"106260","13.173.175","False","False",192515,"European Sculpture and Decorative Arts","Watch clock","Watch clock","British or French","","","","","","","","","","","","","","17th–18th century",1600,1799,"Brass gilt","No dimensions recorded.","Rogers Fund, 1913","","","","","","","","","","","","Horology","","http://www.metmuseum.org/art/collection/search/192515","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"27731","22.122.9","False","True",32962,"Arms and Armor","Coin (Thaler)","Coin (Thaler) Showing Archduke Sigismund","Austrian","","","","","","","","","","","","","","1486",1486,1486,"Silver","Diam. 1 5/8 in. (4.1 cm); thickness 1/8 in. (0.3 cm); Wt. 1.1 oz. (31.2 g)","Gift of Bashford Dean, 1922","","","","","","","","","","","","Miscellaneous-Coins and Medals","","http://www.metmuseum.org/art/collection/search/32962","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"86212","C.I.45.78","False","False",119277,"Costume Institute","Kerchief","Kerchief","American","","","","","Designer","Textile by","Brooke Cadwallader","","","Cadwallader, Brooke","","","","1944",1944,1944,"silk","","Gift of Mr. Brooke Cadwallader, 1945","","","","","","","","","","","","","","http://www.metmuseum.org/art/collection/search/119277","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"266712","38.91.106","False","True",393911,"Drawings and Prints","Drawing","Fan Design with the Coloseum and the Temple of Vesta","","","","","","Artist","","Anonymous, Italian, 18th century","","","Anonymous, Italian, 18th century","Italian","1700      ","1800      ","18th century",1700,1800,"Watercolor and gouache on vellum ?","","Harris Brisbane Dick Fund, 1938","","","","","","","","","","","","Drawings","","http://www.metmuseum.org/art/collection/search/393911","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"115278","58.75.88a–c","True","True",202192,"European Sculpture and Decorative Arts","Potpourri vase","Potpourri vase (pot-pourri gondole)","French, Sèvres","","","","","Decorator|Modeler|Factory","Attributed to","Charles Nicolas Dodin|Jean-Claude Duplessis|Sèvres Manufactory","French, Versailles 1734–1803 Sèvres|French, ca. 1695–1774, active 1748–74|French, 1740–present","","Dodin, Charles Nicolas|Duplessis, Jean-Claude|Sèvres Manufactory","","1734      |1695      |1740      ","1803      |1774      |9999      ","1756–57",1756,1757,"Soft-paste porcelain","Overall, body with lid (confirmed): 12 3/16 x 14 1/4 x 7 3/4 in. (31 x 36.2 x 19.7 cm); Overall, base (confirmed): 2 5/16 x 9 x 5 1/4 in. (5.9 x 22.9 x 13.3 cm); Height assembled (confirmed): 14 1/8 in. (35.9 cm)","Gift of Samuel H. Kress Foundation, 1958","","","","","","","","","","","","Ceramics-Porcelain","","http://www.metmuseum.org/art/collection/search/202192","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"80327","1978.367.4a, b","False","True",105659,"Costume Institute","Evening dress","Evening dress","French","","","","","Designer","","Paul Poiret","French, Paris 1879–1944 Paris","","Poiret, Paul","French","1879      ","1944      ","1923",1923,1923,"silk, metallic thread","","Gift of Mary Van Rensselaer Thayer, 1978","","","","","","","","","","","","","","http://www.metmuseum.org/art/collection/search/105659","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"77302","1983.485","False","False",97965,"Costume Institute","Coat","Coat","French","","","","","Designer|Design House","","Hubert de Givenchy|House of Givenchy","French, born Beauvais, 1927|French, founded 1952","","Givenchy, Hubert de|Givenchy House of","French|French","1927      |1952      ","2027      |9999      ","ca. 1965 ",1960,1970,"fur","","Gift of Stanley E. Weaver, 1983","","","","","","","","","","","","","","http://www.metmuseum.org/art/collection/search/97965","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"143901","74.51.1934","False","True",241488,"Greek and Roman Art","Lamp","Lamp","Roman","","","","","","","","","","","","","","1st century B.C.–1st century A.D.",-99,99,"Terracotta","Length 9.2 cm.  H. 2.5 cm.","The Cesnola Collection, Purchased by subscription, 1874–76","","","","","","","","","","","","Terracottas","","http://www.metmuseum.org/art/collection/search/241488","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
